Código,Título,Preço,Endereço,Quartos,Banheiros,Área,Link,Quantidade de Imagens
-2210,Sem título,R$ 2.190.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-em-condominio-no-ilhas-travertino-torres-praia-da-cal-3-quartos-1-garagem-venda-ref-2210/,0
-1149,Sem título,"R$ 780.000,00
    aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-no-bosque-das-figueiras-passo-de-torres-bosque-das-figueiras-3-quartos-2-garagens-venda-ref-1149/,0
-1416,Sem título,R$ 2.190.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-em-condominio-torres-reserva-das-aguas-3-quartos-2-garagens-venda-ref-1416/,0
-2120,Sem título,"R$ 1.797.091,56
    aceita financiamento financiamento com construtora","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-london-torres-praia-grande-3-quartos-2-garagens-venda-ref-2120/,0
-2225,Sem título,"R$ 2.380.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/cobertura-no-edificio-dunas-flat-torres-praia-grande-2-quartos-2-garagens-venda-ref-2225/,0
-1310,Sem título,"R$ 703.268,00
    aceita permuta aceita financiamento financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-view-place-mampituba-passo-de-torres-centro-2-quartos-1-garagem-venda-ref-1310/,0
-1968,Sem título,"R$ 1.390.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",1,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-maui-torres-centro-1-quarto-2-garagens-venda-ref-1968/,0
-2189,Sem título,R$ 1.200.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-residencal-itapeva-torres-itapeva-2-quartos-1-garagem-venda-ref-2189/,0
-1730,Sem título,R$ 2.190.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-em-condominio-no-reserva-das-aguas-torres-reserva-das-aguas-3-quartos-2-garagens-venda-ref-1730/,0
-1112,Sem título,R$ 1.000.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/cobertura-no-edificio-dunas-residencial-torres-praia-grande-3-quartos-2-garagens-venda-ref-1112/,0
-412,Sem título,"R$ 3.200.000,00","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",4,N/A,N/A,https://www.novatorres.com.br/imovel/casa-em-condominio-torres-reserva-das-aguas-4-quartos-2-garagens-venda-ref-412/,0
-2236,Sem título,R$ 3.380.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-boreal-torres-praia-grande-3-quartos-2-garagens-venda-ref-2236/,0
-1644,Sem título,"R$ 460.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-dona-olga-torres-igra-norte-3-quartos-1-garagem-venda-ref-1644/,0
-2235,Sem título,"R$ 850.000,00
    aceita permuta aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",1,N/A,N/A,https://www.novatorres.com.br/imovel/studio-no-edificio-vistamare-torres-predial-1-quarto-1-garagem-venda-ref-2235/,0
-202,Sem título,"R$ 1.375.000,00
    aceita permuta","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-praca-quatro-torres-praia-grande-2-quartos-1-garagem-venda-ref-202/,0
-2234,Sem título,"R$ 1.200.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-praca-quatro-torres-praia-grande-2-quartos-3-garagens-venda-ref-2234/,0
-1150,Sem título,"R$ 1.250.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-praca-quatro-torres-praia-grande-2-quartos-1-garagem-venda-ref-1150/,0
-2233,Sem título,"R$ 280.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",1,N/A,N/A,https://www.novatorres.com.br/imovel/casa-passo-de-torres-miratorres-1-quarto-2-garagens-venda-ref-2233/,0
-2232,Sem título,"R$ 230.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-passo-de-torres-bosque-das-figueiras-venda-ref-2232/,0
-1921,Sem título,R$ 600.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-torres-elegance-torres-praia-grande-2-quartos-1-garagem-venda-ref-1921/,0
-2231,Sem título,R$ 850.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-castelo-branco-torres-centro-3-quartos-1-garagem-venda-ref-2231/,0
-1167,Sem título,R$ 2.190.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-em-condominio-no-reserva-das-aguas-torres-reserva-das-aguas-3-quartos-2-garagens-venda-ref-1167/,0
-2146,Sem título,R$ 850.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-new-galery-torres-centro-3-quartos-venda-ref-2146/,0
-729,Sem título,"R$ 425.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-em-condominio-torres-reserva-das-aguas-venda-ref-729/,0
-2230,Sem título,"R$ 450.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-no-novo-passo-passo-de-torres-novo-passo-3-quartos-1-garagem-venda-ref-2230/,0
-1323,Sem título,"R$ 405.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-em-condominio-torres-reserva-das-aguas-venda-ref-1323/,0
-2229,Sem título,"R$ 2.690.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-passo-de-torres-bella-torres-3-quartos-3-garagens-venda-ref-2229/,0
-171,Sem título,R$ 2.190.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-em-condominio-no-reserva-das-aguas-torres-reserva-das-aguas-3-quartos-2-garagens-venda-ref-171/,0
-1649,Sem título,R$ 2.190.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-em-condominio-no-reserva-das-aguas-torres-reserva-das-aguas-3-quartos-2-garagens-venda-ref-1649/,0
-2220,Sem título,"R$ 1.100.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-dom-pedro-i-passo-de-torres-centro-3-quartos-1-garagem-venda-ref-2220/,0
-2170,Sem título,"R$ 750.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-dom-pedro-i-passo-de-torres-centro-3-quartos-1-garagem-venda-ref-2170/,0
-2062,Sem título,"R$ 2.350.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/cobertura-duplex-no-edificio-riviere-torres-predial-3-quartos-2-garagens-venda-ref-2062/,0
-2227,Sem título,"R$ 280.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-brisas-da-mare-passo-de-torres-novo-passo-2-quartos-venda-ref-2227/,0
-2222,Sem título,"R$ 1.133.000,00
    aceita permuta aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-giardino-torres-predial-2-quartos-2-garagens-venda-ref-2222/,0
-1213,Sem título,"R$ 2.690.000,00
    aceita permuta aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-passo-de-torres-bella-torres-3-quartos-3-garagens-venda-ref-1213/,0
-2228,Sem título,"R$ 249.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-em-loteamento-no-bosque-das-figueiras-passo-de-torres-bosque-das-figueiras-venda-ref-2228/,0
-2203,Sem título,R$ 1.351.115,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-axxis-torres-predial-2-quartos-1-garagem-venda-ref-2203/,0
-1374,Sem título,R$ 3.380.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-cortemaggiore-torres-praia-grande-3-quartos-2-garagens-venda-ref-1374/,0
-1377,Sem título,"R$ 1.070.000,00
    aceita permuta aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-mirage-torres-predial-2-quartos-2-garagens-venda-ref-1377/,0
-1826,Sem título,"R$ 650.000,00
    aceita permuta aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-dom-pedro-ii-passo-de-torres-centro-2-quartos-1-garagem-venda-ref-1826/,0
-188,Sem título,R$ 600.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/cobertura-duplex-no-edificio-san-diego-torres-praia-grande-2-quartos-2-garagens-venda-ref-188/,0
-991,Sem título,"R$ 2.290.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/sitio-passo-de-torres-costa-do-rio-mampituba-3-quartos-5-garagens-venda-ref-991/,0
-1391,Sem título,"R$ 430.000,00
    aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-mirante-da-lagoa-torres-stan-2-quartos-1-garagem-venda-ref-1391/,0
-1634,Sem título,R$ 120.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-torres-vila-sao-joao-venda-ref-1634/,0
-971,Sem título,R$ 360.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-em-condominio-no-reserva-das-aguas-torres-reserva-das-aguas-venda-ref-971/,0
-930,Sem título,R$ 1.090.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-piu-belle-torres-centro-2-quartos-1-garagem-venda-ref-930/,0
-1889,Sem título,R$ 530.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",1,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-dunas-residencial-torres-praia-grande-1-quarto-1-garagem-venda-ref-1889/,0
-2066,Sem título,R$ 360.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-em-condominio-no-reserva-das-aguas-torres-reserva-das-aguas-venda-ref-2066/,0
-2226,Sem título,R$ 120.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-torres-vila-sao-joao-venda-ref-2226/,0
-987,Sem título,"R$ 455.000,00
    aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-due-fratelli-torres-stan-2-quartos-1-garagem-venda-ref-987/,0
-713,Sem título,"R$ 4.500.000,00
    aceita permuta aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-vitra-torres-praia-grande-3-quartos-3-garagens-venda-ref-713/,0
-1233,Sem título,"R$ 1.058.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-torres-praia-da-cal-3-quartos-1-garagem-venda-ref-1233/,0
